PlayerId;PlayerName;Nationality;Age;Height;Weigh;Foot;Value;Wage;Crossing;Finishing;Heading accuracy;Short passing;Volleys;Dribbling;Curve;FK Accuracy;Long passing;Ball control;Acceleration;Sprint speed;Agility;Reactions;Balance;Shot power;Jumping;Stamina;Strength;Long shots;Aggression;Interceptions;Att. Position;Vision;Penalties;Composure;Defensive awareness;Standing tackle;Sliding tackle;GK Diving;GK Handling;GK Kicking;GK Positioning;GK Reflexes;PlayerName_right;Position
1573;Bafodé Diakité;France;22;185;74;Right;€11.5M;€24K;66;32;68;72;39;68;52;36;61;73;71;80;69;75;65;62;78;78;75;34;69;74;58;57;48;66;75;75;76;7;10;8;13;5;Bafodé Diakité;Arrière droit
4726;Adriano Grimaldi;Germany;32;188;90;Right;€975K;€9K;39;70;72;60;63;60;55;46;43;67;47;53;58;68;50;75;79;53;86;60;71;40;69;58;62;66;29;31;20;8;16;13;9;8;Adriano Grimaldi;Avant-centre
1287;Florian Sotoca;France;32;187;77;Right;€8.5M;€38K;76;77;79;78;73;72;68;64;70;77;69;76;71;81;51;76;86;87;80;69;73;49;80;79;69;77;47;46;44;13;15;12;11;14;;RF
7474;Yağız Dilek;Türkiye;18;190;81;Left;€230K;€900;35;24;54;48;19;37;24;26;43;46;42;50;34;43;38;39;55;48;68;22;64;51;32;36;33;42;53;53;51;8;12;11;14;11;Yağız Dilek;Défenseur central
650;Sam Clucas;England;32;188;74;Left;€1.1M;€9K;70;67;64;71;68;68;69;67;67;71;60;64;66;65;63;70;69;79;69;69;67;66;67;70;65;67;66;66;62;6;9;9;8;6;;CDM
4949;Oriol Romeu Vidal;Spain;31;183;83;Right;€15M;€125K;46;45;73;80;52;65;57;53;75;75;50;38;53;76;56;78;77;75;83;50;87;81;64;74;54;75;79;80;79;12;14;10;11;16;;CDM
1055;Lionel Mpasi-Nzau;Congo DR;28;182;78;Right;€1.1M;€3K;17;19;21;39;12;26;25;21;37;29;45;46;35;66;58;50;66;21;68;18;21;18;19;35;32;40;15;12;12;70;68;67;66;67;;GK
5908;Craig Dawson;England;33;188;77;Right;€5M;€55K;65;49;81;68;29;48;45;24;68;63;46;42;50;78;48;57;79;67;78;30;79;79;56;51;66;69;79;78;78;7;8;7;7;5;;CB
1311;Melvin Michel Maxence Bard;France;22;173;65;Left;€15M;€32K;75;45;59;74;40;73;70;33;63;75;77;79;73;73;80;70;76;80;74;52;77;75;69;64;45;68;75;77;75;12;12;5;7;14;;LB
6280;Fabio Depaoli;Italy;26;182;71;Right;€2.5M;€3K;73;55;65;72;48;75;73;44;68;73;72;70;69;73;72;59;67;68;53;51;64;67;69;66;65;65;66;72;71;8;10;5;6;13;;RB
5223;Jan Oblak;Slovenia;30;188;87;Right;€61M;€90K;13;11;15;43;13;12;13;14;40;30;42;53;64;85;48;59;72;42;78;12;36;24;11;67;11;68;27;14;18;85;90;78;86;87;;GK
6167;Gustavo Hamer;Netherlands;26;169;61;Right;€7M;€32K;74;67;70;76;66;68;74;73;79;73;71;68;77;73;86;76;76;82;70;75;87;76;67;77;60;72;73;72;68;12;7;7;9;10;;LCM
3258;Julian Brandt;Germany;27;185;83;Right;€48.5M;€72K;82;80;54;87;79;86;80;76;82;87;69;73;84;86;84;83;69;87;71;81;45;58;82;86;55;84;49;45;56;11;16;11;8;9;;CAM
5646;Tyrone Mings;England;30;196;77;Left;€14.5M;€76K;70;37;77;75;34;68;53;37;75;67;61;79;55;76;46;61;85;62;86;42;86;77;53;57;45;71;79;78;80;7;10;13;7;15;Tyrone Mings;Défenseur central
2990;Stijn Keller;Switzerland;23;196;85;Right;€350K;€800;15;9;12;33;11;14;14;12;32;13;39;40;37;42;27;45;46;38;45;11;26;16;7;44;22;33;9;12;18;60;59;60;56;58;Stijn Keller;Ailier gauche
4818;Chance Ba-Muaka Simakala;Germany;26;180;76;Right;€1.4M;€11K;62;67;67;62;63;75;75;69;44;71;88;74;76;63;88;68;77;77;57;70;39;19;61;62;63;64;28;17;22;12;12;7;10;10;Chance Ba-Muaka Simakala;Ailier gauche
2621;Saïd Bakari;Comoros;28;178;73;Right;€925K;€4K;59;56;57;62;57;67;58;45;55;64;81;75;75;64;71;66;70;82;73;52;68;63;62;63;52;63;57;63;58;12;13;10;9;7;;RB
4470;Bakary Haidara;Côte d'Ivoire;18;190;80;Right;€500K;€550;29;25;49;55;28;29;31;23;53;51;62;65;43;46;68;40;58;58;63;21;56;55;29;32;41;44;58;66;68;14;7;10;8;14;Bakary Haidara;Défenseur central
3919;Erhan Mašović;Serbia;24;189;82;Right;€3.9M;€16K;22;35;73;68;28;49;27;24;60;62;64;74;58;67;55;42;78;66;73;26;70;73;23;48;31;67;76;77;75;5;5;8;13;5;Erhan Mašović;Défenseur central
4592;Jackson Alexander Irvine;Australia;30;189;70;Right;€4M;€17K;64;67;80;73;58;69;63;58;70;74;64;78;58;75;59;73;83;90;75;68;76;73;73;74;55;72;66;74;72;7;13;11;9;11;;RCM
7575;Furkan Bayır;Türkiye;23;188;80;Right;€1.6M;€4K;29;28;61;58;32;52;28;28;50;59;60;62;61;70;57;40;69;70;70;24;75;64;32;31;40;55;65;67;65;12;7;11;13;8;Furkan Bayır;Défenseur central
3907;Bernardo Fernandes da Silva Junior;Brazil;28;186;76;Left;€2.8M;€19K;63;38;68;68;53;67;58;60;59;70;67;74;65;72;69;72;75;74;73;68;70;72;64;58;43;69;74;74;72;15;12;13;14;12;;LB
5866;Nayef Aguerd;Morocco;27;190;76;Left;€18.5M;€66K;48;40;81;74;41;58;55;41;75;74;66;80;58;79;49;69;84;69;76;54;77;81;52;62;48;72;79;83;78;7;15;9;14;6;Nayef Aguerd;Défenseur central
1686;Mohamed Saïd Benrahma;Algeria;27;172;67;Right;€15M;€66K;74;72;47;77;64;83;73;69;68;81;78;70;85;75;83;85;61;70;53;76;52;40;76;78;75;74;45;35;36;16;7;8;11;11;;LW
1046;Issiar Dramé;Mali;24;197;80;Right;€900K;€1K;29;19;69;49;28;40;30;22;41;52;70;66;69;51;46;40;79;60;76;25;52;61;32;40;32;51;58;69;63;13;6;6;14;7;Issiar Dramé;Arrière droit
1433;Matthieu Dreyer;France;34;188;81;Right;€210K;€7K;10;10;14;31;16;16;10;13;38;21;47;53;45;59;40;49;64;27;68;14;21;19;10;22;11;54;11;14;10;68;69;65;67;68;Matthieu Dreyer;Gardien de but
7069;Carlos Vinícius Santos de Jesús;Brazil;29;179;74;Right;€5.5M;€10K;69;68;60;78;58;78;70;76;77;77;72;68;70;74;72;78;75;78;74;80;67;55;75;73;77;73;53;67;60;13;11;12;15;13;;CAM
129;Alistair Edward McCann;Northern Ireland;23;176;69;Right;€2.4M;€16K;56;59;56;71;48;67;52;51;68;69;65;69;75;71;76;63;66;86;65;59;84;72;65;67;53;69;69;74;74;7;14;5;6;11;Alistair Edward McCann;Gardien de but
4711;David Kinsombi;Germany;27;183;74;Right;€1.7M;€12K;54;69;59;72;45;71;50;35;69;72;75;65;73;71;75;69;76;74;75;60;72;65;68;72;62;74;63;68;64;11;11;7;12;14;;LCM
2228;Kevin Nicolás Ratti Fredes;Argentina;29;179;72;Right;€1.1M;€4K;14;12;12;28;15;17;13;19;27;18;50;60;45;67;69;51;54;44;45;15;21;19;13;18;23;32;15;12;18;70;67;68;66;72;;GK
7203;Mário Ricardo Silva Velho;Portugal;24;188;88;Right;€1.3M;€1K;12;6;10;17;9;11;11;13;15;15;19;25;37;64;25;45;53;24;63;5;24;12;8;33;10;31;7;14;11;68;65;60;67;68;;GK
3666;Kevin John Ufuoma Akpoguma;Nigeria;28;192;85;Right;€4.2M;€27K;65;45;73;68;35;73;40;27;62;73;75;78;54;76;51;70;78;65;80;38;69;74;45;46;48;60;75;76;71;14;13;10;12;7;Kevin John Ufuoma Akpoguma;Milieu offensif
1171;Loïc Anthony Bessile;Togo;24;183;82;Left;€1.5M;€2K;58;26;71;58;35;64;52;34;50;60;71;77;66;61;69;62;85;66;77;35;66;66;30;40;42;61;60;68;65;10;10;5;8;13;;LCB
2594;Michael Robin Verrips;Netherlands;26;195;90;Right;€1M;€4K;11;6;10;25;8;13;12;11;25;14;17;16;23;63;21;52;53;17;67;6;23;7;7;35;16;28;15;14;14;68;66;69;63;69;;GK
6012;Danilo dos Santos de Oliveira;Brazil;22;176;69;Left;€11M;€44K;52;64;60;79;44;63;58;56;74;76;70;70;77;77;76;68;68;84;60;60;77;79;62;65;55;57;72;75;68;10;6;8;6;11;Danilo dos Santos de Oliveira;Arrière gauche
7581;Fatih Aksoy;Türkiye;25;189;78;Right;€1.6M;€6K;39;41;65;68;32;59;33;29;63;67;40;35;57;56;41;54;65;74;74;33;65;66;42;51;40;64;70;72;72;7;11;6;13;14;Fatih Aksoy;Défenseur central
4452;Arthur Piedfort;Belgium;18;180;68;Right;€800K;€600;28;20;62;58;25;24;22;25;54;64;68;63;55;63;69;36;70;70;65;17;66;66;24;27;33;42;54;64;56;10;13;14;12;6;;LDM
1969;Oier Luengo Redondo;Spain;25;185;82;Right;€1.1M;€3K;48;27;66;58;30;52;42;33;49;58;60;64;55;62;51;44;73;67;75;26;66;66;40;39;40;59;65;66;64;10;13;9;11;12;;RB
4708;Marcel Hoffmeier;Germany;23;182;78;Right;€2.9M;€8K;55;40;64;66;46;62;51;42;63;65;77;77;71;69;70;58;79;76;72;38;67;67;51;62;44;65;70;72;63;9;7;11;14;11;;LCB
1424;Ângelo Gabriel Borges Damaceno;Brazil;18;180;66;Left;€4.4M;€18K;69;59;41;67;54;78;74;45;64;76;85;83;89;59;78;59;55;64;45;43;26;23;60;68;63;73;28;35;30;8;9;5;13;10;;LM
5363;Miguel Crespo da Silva;Portugal;26;186;73;Right;€3.6M;€25K;66;60;65;75;57;74;73;64;73;74;72;69;77;73;65;72;76;83;71;65;80;73;71;72;65;73;70;76;73;11;8;8;15;8;Miguel Crespo da Silva;Milieu central
4562;João Pedro Eira Antunes da Silva;Portugal;24;187;75;Right;€1.2M;€4K;25;18;70;63;21;35;23;25;54;55;54;63;62;66;56;38;68;63;69;23;70;65;24;33;30;51;67;67;63;14;14;5;9;8;;CB
519;Daniel George Scarr;England;28;188;80;Right;€1M;€7K;36;36;69;56;30;46;32;29;56;53;54;51;50;67;55;54;76;74;83;38;71;66;33;41;37;62;69;69;67;12;15;11;9;14;Daniel George Scarr;Défenseur central
6134;Billy Gilmour;Scotland;22;170;66;Right;€6M;€46K;65;53;50;81;59;76;64;54;76;77;69;53;75;78;77;64;58;73;52;68;69;71;58;75;69;75;68;74;66;9;7;9;13;12;Billy Gilmour;Milieu défensif
4300;Marius Müller;Germany;29;192;93;Right;€2.3M;€9K;11;10;12;27;9;14;11;13;26;22;25;38;34;70;38;44;62;35;75;12;30;14;11;51;18;30;20;13;11;75;69;59;73;76;;GK
1025;Samuel Loric;France;22;183;73;Left;€1.1M;€1K;59;34;50;57;25;62;35;31;52;64;66;70;64;53;74;25;58;59;56;35;60;60;54;46;40;47;62;69;71;9;11;12;8;9;Samuel Loric;Arrière gauche
2853;Gianluca Mancini;Italy;27;190;77;Right;€38.5M;€80K;34;48;83;67;40;59;38;34;71;76;65;77;34;83;57;51;86;81;83;34;94;84;32;51;47;80;84;84;79;13;12;8;6;8;;RCB
4952;Raphael Dias Belloli;Brazil;26;176;68;Left;€46M;€210K;80;78;74;78;72;87;81;79;74;85;90;91;88;84;79;83;83;86;65;79;76;55;83;80;78;80;47;54;38;8;7;13;8;14;;RW
6432;Francesco Cassata;Italy;25;183;75;Right;€775K;€6K;66;40;29;68;39;65;52;58;66;68;65;43;60;64;60;55;47;60;56;70;74;49;57;63;40;59;58;59;48;10;7;5;7;10;;LCM
4559;Lucas Frédéric Pirard;Belgium;28;191;85;Right;€500K;€3K;10;10;15;17;13;7;14;17;14;20;31;36;37;60;52;47;59;23;70;14;31;13;16;30;27;35;10;15;12;65;63;62;63;65;;GK
909;Mamadou Lamine Gueye;Senegal;25;178;74;Right;€1.8M;€4K;66;66;65;70;66;68;65;67;64;69;77;79;76;62;75;69;76;69;67;68;38;19;69;62;67;68;19;23;18;6;10;11;13;8;Mamadou Lamine Gueye;Avant-centre
117;Brad Potts;England;28;188;81;Right;€1.4M;€18K;65;63;58;69;73;67;56;57;69;68;68;75;62;68;65;77;72;87;75;71;72;64;66;68;53;66;62;66;63;16;13;13;15;16;;RWB
7075;Gonçalo Faria Costa;Portugal;23;178;68;Left;€1.1M;€2K;62;31;51;41;34;68;60;39;31;65;75;77;64;59;73;28;63;67;56;29;62;58;51;36;49;55;53;66;70;14;6;14;7;10;Gonçalo Faria Costa;Milieu défensif
2091;Francisco José Sánchez Rodríguez;Spain;27;173;71;Left;€6M;€9K;74;80;45;73;60;75;75;73;71;73;78;74;80;65;79;69;54;71;43;75;40;44;73;75;70;72;36;46;37;12;9;9;8;8;;RM
754;Ange Loïc N'Gatta;France;19;175;67;Right;€550K;€700;49;33;58;58;28;56;51;35;38;63;70;63;59;49;65;42;72;59;73;31;58;52;40;38;42;48;55;63;61;14;8;11;13;8;Ange Loïc N'Gatta;Défenseur central
99;Georginio Rutter;France;21;182;77;Left;€12.5M;€29K;65;70;69;75;68;80;60;45;70;79;77;80;75;74;80;75;83;72;80;69;35;18;74;75;64;74;45;45;45;6;10;14;10;10;;ST
2862;Stephan El Shaarawy;Italy;30;178;73;Right;€17M;€66K;76;72;65;75;85;83;85;68;66;82;86;86;91;75;80;73;78;69;63;78;51;36;76;78;69;77;65;42;35;5;3;5;5;3;Stephan El Shaarawy;Ailier gauche
1415;Mahamadou Nagida;Cameroon;18;176;63;Left;€1.2M;€2K;58;38;48;56;43;61;50;32;45;59;75;78;77;63;78;61;58;56;53;44;56;56;56;47;48;45;59;60;62;15;13;13;8;12;Mahamadou Nagida;Milieu central
492;Ellis Taylor;England;20;182;72;Left;€170K;€4K;49;41;33;53;44;52;36;37;45;52;72;70;72;32;60;48;37;50;41;42;33;40;46;52;42;46;42;47;42;13;7;5;8;5;Ellis Taylor;Milieu gauche
4309;Simon Terodde;Germany;35;192;87;Right;€1M;€8K;50;80;80;65;77;57;38;44;40;70;44;56;51;77;58;72;81;66;84;58;74;23;80;59;71;74;37;42;19;8;9;15;16;8;;RS
6536;Andrea Giorgini;Italy;21;190;80;Right;€1M;€650;59;24;58;58;30;56;55;29;43;63;55;67;46;53;48;40;70;63;78;23;65;62;25;38;40;43;58;63;62;9;7;6;10;7;;RB
1707;Sergi Gómez Solà;Spain;31;185;80;Right;€2.1M;€9K;45;42;73;68;39;55;50;39;69;67;58;65;55;72;44;58;78;62;76;46;71;73;50;63;40;68;73;73;73;15;16;11;11;7;;RCB
5229;Jorge Resurrección Merodio;Spain;31;176;75;Right;€29.5M;€74K;85;69;61;86;57;77;84;77;83;83;70;68;70;85;81;82;74;85;75;75;79;82;76;85;67;84;80;83;71;14;12;5;10;13;;CDM
3538;Odilon Kossounou;Côte d'Ivoire;22;191;82;Right;€33M;€43K;58;26;77;76;28;66;33;23;75;69;74;81;62;75;56;52;81;76;82;24;75;79;44;57;32;73;79;81;80;5;8;6;10;6;;RCB
3389;Leonardo Pavoletti;Italy;34;188;85;Right;€775K;€15K;34;72;85;65;78;59;49;40;48;64;49;67;56;61;60;71;85;52;83;49;77;27;77;56;64;66;45;29;27;15;6;12;14;9;Leonardo Pavoletti;Avant-centre
3273;Kjell Wätjen;Germany;17;178;72;Right;€1M;€900;48;53;45;67;44;66;52;43;65;66;77;68;78;59;74;48;58;63;51;47;47;54;54;59;49;49;50;55;56;9;13;7;11;8;Kjell Wätjen;Gardien de but
5619;Joaquín Panichelli;Argentina;20;187;82;Right;€975K;€4K;40;70;71;50;48;60;46;45;32;55;56;60;50;58;49;62;73;59;68;61;28;11;63;48;72;60;12;16;18;9;15;6;7;10;Joaquín Panichelli;Défenseur central
6655;Nicolas Galazzi;Italy;22;180;72;Left;€1.9M;€2K;65;69;55;65;59;67;60;55;63;64;72;70;66;65;65;70;68;55;62;58;50;45;65;64;62;63;42;39;36;11;7;11;6;15;;LF
2627;Arno Verschueren;Belgium;26;184;73;Right;€1.6M;€5K;52;58;78;72;48;63;39;44;66;68;69;79;66;70;68;69;81;86;69;66;75;67;72;68;43;68;65;65;62;9;15;14;12;6;;RCM
6831;Jan Żuberek;Poland;19;188;80;Right;€1M;€7K;41;63;61;52;60;60;47;36;39;58;67;72;68;57;63;65;70;61;69;59;53;23;61;48;61;55;25;27;19;8;14;7;6;8;Jan Żuberek;Avant-centre
6673;Antonio Adán Garrido;Spain;36;190;94;Left;€1.9M;€8K;12;11;23;34;15;12;11;12;43;15;56;54;55;76;51;59;77;32;77;12;41;20;11;42;25;63;20;14;18;77;78;78;83;77;;GK
251;Matthew Pollock;England;21;190;80;Right;€2.1M;€8K;35;18;70;58;23;40;24;22;53;50;58;61;45;61;42;37;79;70;85;15;69;63;28;25;38;56;65;66;63;6;10;8;6;7;Matthew Pollock;Défenseur central
364;George Alan Saville;Northern Ireland;30;182;73;Left;€1.5M;€16K;69;67;67;70;56;67;64;68;66;70;65;61;71;72;71;66;71;85;66;68;77;69;69;72;54;64;66;70;64;7;11;12;11;14;George Alan Saville;Milieu central
400;Callum Jack Robinson;Republic of Ireland;28;178;75;Right;€1.6M;€12K;69;70;63;66;62;74;57;55;52;74;77;80;79;69;68;74;75;70;66;69;46;25;70;72;61;68;42;21;21;14;7;10;14;15;Callum Jack Robinson;Avant-centre
2606;Deroy Duarte;Cabo Verde;23;178;68;Right;€1.9M;€6K;58;60;57;70;56;69;66;50;69;70;75;65;72;68;73;70;75;77;73;69;74;64;62;70;52;66;63;65;58;8;6;5;10;14;Deroy Duarte;Milieu central
6530;Valerio Crespi;Italy;18;185;75;Left;€1.5M;€4K;55;64;61;59;65;61;61;57;53;60;77;75;70;63;70;65;82;58;77;58;50;35;64;58;71;60;27;32;27;6;6;12;9;13;Valerio Crespi;Avant-centre
1061;Giovanni Haag;France;23;185;80;Right;€1.4M;€2K;56;27;57;67;33;62;45;41;62;65;72;69;70;63;67;37;71;80;70;29;82;66;56;64;36;64;63;64;59;11;9;12;13;9;;CDM
3148;Mihai Maximilian Popa;Romania;22;190;82;Right;€2.3M;€10K;16;12;14;30;15;14;13;15;33;18;38;45;47;67;43;47;47;32;44;19;29;15;14;49;17;50;16;18;15;66;66;62;63;72;Mihai Maximilian Popa;Défenseur central
5211;Pablo Torre Carral;Spain;20;173;63;Right;€5.5M;€54K;73;64;41;76;46;75;73;79;74;75;74;69;76;67;81;60;52;71;48;68;44;45;66;75;62;66;42;48;46;15;10;15;10;9;Pablo Torre Carral;Milieu central
4056;Alieu Fadera;Gambia;21;186;80;Right;€2.8M;€6K;61;64;53;62;55;73;66;47;58;73;82;82;83;61;78;70;72;72;65;62;72;49;63;65;51;69;58;62;57;9;11;10;11;15;;LM
1284;Neil El Aynaoui;Morocco;21;185;77;Right;€4.7M;€17K;53;57;59;75;46;72;60;53;74;73;60;66;68;71;52;60;69;74;72;59;59;67;66;73;51;72;59;69;57;10;5;7;14;5;;RCM
6414;Marvelous Nakamba;Zimbabwe;29;178;71;Left;€4.8M;€40K;46;36;60;74;41;70;45;37;71;69;69;51;76;70;78;74;74;73;75;54;81;74;55;62;38;67;77;78;74;9;15;10;15;8;Marvelous Nakamba;Milieu défensif
6524;Aldo Florenzi;Italy;21;168;70;Right;€1.6M;€800;52;49;49;72;49;66;52;46;68;70;77;82;76;56;59;57;66;76;62;54;59;57;58;63;49;54;42;55;53;14;14;9;8;14;Aldo Florenzi;Avant-centre
2106;Ander Martín Odriozola;Spain;22;176;78;Left;€1.3M;€2K;59;64;43;65;48;68;57;59;56;65;72;68;68;56;70;66;55;61;56;51;32;52;58;63;67;57;53;46;54;14;14;11;10;8;Ander Martín Odriozola;Avant-centre
2859;Edoardo Bove;Italy;21;175;64;Right;€9.5M;€34K;60;68;64;75;43;72;51;55;72;78;68;69;64;79;80;75;70;77;65;68;84;74;75;65;52;77;75;78;73;8;7;7;12;7;;LCM
2359;David Vicente Robles;Spain;24;177;67;Right;€1.1M;€2K;60;37;49;58;30;60;38;40;36;61;67;69;74;63;74;31;57;73;56;36;54;59;59;43;46;52;51;64;62;9;12;6;7;13;David Vicente Robles;Arrière droit
3910;浅野 佐藤;Japan;28;173;71;Right;€5.5M;€26K;65;71;58;69;65;77;61;39;47;76;92;88;90;78;85;70;82;71;74;64;46;31;75;67;65;73;34;22;40;15;7;6;9;14;;RM
3684;Diogo Filipe Monteiro Pinto Leite;Portugal;24;188;83;Left;€9.5M;€25K;29;30;77;72;32;55;35;20;69;67;55;60;63;77;57;59;80;72;78;38;72;78;30;34;38;68;77;79;75;7;5;10;8;10;;LCB
4336;Aymen Barkok;Morocco;25;189;82;Right;€3.4M;€18K;63;67;60;71;57;80;65;60;67;77;72;69;76;68;67;77;73;67;68;69;60;53;68;67;56;64;47;57;59;7;12;13;8;13;;LDM
6408;Jordan Clark;England;29;176;73;Right;€1.8M;€29K;70;65;70;74;58;71;64;56;71;72;72;70;86;71;73;62;76;74;70;63;56;65;70;73;42;72;62;65;61;10;16;8;7;10;Jordan Clark;Milieu central
254;Jeremy Ngakia;England;22;178;73;Right;€2M;€13K;62;26;58;64;29;69;47;25;53;65;74;70;63;68;73;24;69;67;60;28;63;67;47;32;37;54;67;72;68;13;14;9;13;14;Jeremy Ngakia;Arrière droit
2201;Pablo Íñiguez de Heredia Larraz;Spain;29;184;73;Left;€600K;€2K;49;36;65;62;34;56;45;44;65;65;48;48;58;63;70;59;65;55;69;40;61;65;41;53;57;58;70;66;64;12;8;9;12;8;;LCB
3672;Marco John;Germany;21;184;73;Left;€4M;€13K;70;54;43;72;48;72;69;66;68;72;68;79;70;67;70;60;52;69;53;49;51;70;44;64;55;62;65;62;65;10;10;6;13;8;Marco John;Arrière gauche
7733;Yunus Mallı;Türkiye;31;179;72;Right;€1.2M;€9K;69;64;40;70;68;73;74;69;67;72;68;65;70;63;79;63;50;54;52;63;39;46;69;72;81;72;31;29;21;13;14;14;15;10;Yunus Mallı;Milieu offensif
2112;Rubén de Gea Abril;Spain;23;193;81;Right;€240K;€800;13;7;11;19;8;7;11;14;27;10;27;30;29;55;21;43;49;25;58;9;24;9;5;33;14;32;6;13;11;56;53;57;51;53;Rubén de Gea Abril;Défenseur central
373;Adam Mayor;England;19;170;65;Left;€775K;€3K;55;58;47;54;49;65;61;41;42;61;75;78;85;54;85;57;53;73;48;53;39;31;57;51;60;68;35;38;30;11;15;8;11;11;Adam Mayor;Avant-centre
3136;Ivan Ilić;Serbia;22;186;75;Left;€23.5M;€37K;72;69;58;81;61;78;72;63;80;82;73;71;73;71;69;81;72;72;70;77;72;68;68;78;59;72;69;70;67;10;10;8;11;14;;RCM
2484;Joey Veerman;Netherlands;24;185;75;Right;€25M;€19K;81;65;55;85;59;76;76;73;87;79;68;47;72;74;69;76;63;85;71;75;68;60;64;87;65;78;64;65;54;12;11;10;5;9;;LCM
7471;Ömer Ali Şahiner;Türkiye;31;175;70;Right;€875K;€9K;64;63;50;65;66;71;76;71;66;67;76;73;80;67;81;73;68;79;63;72;75;64;67;64;63;68;58;67;65;13;12;10;13;9;Ömer Ali Şahiner;Arrière droit
7063;Pedro Henrique de Oliveira Correia;Brazil;26;194;87;Right;€2.1M;€5K;29;22;66;62;33;41;26;31;52;51;50;54;41;68;43;52;74;66;83;22;79;72;28;30;40;55;73;70;65;15;10;11;8;11;;LCB
7081;Yong Hak Kim;Korea Republic;20;172;65;Left;€875K;€1K;54;59;43;57;60;65;59;40;59;64;73;71;71;60;76;54;42;37;36;52;28;23;61;58;58;57;28;35;33;13;9;9;11;15;Yong Hak Kim;Ailier droit
6813;Marco Capuano;Italy;31;186;79;Left;€1.1M;€3K;45;20;69;59;18;53;40;21;59;55;65;60;67;63;64;59;81;73;86;38;71;70;25;36;41;71;70;71;70;9;15;13;6;7;;CB
7319;Taxiarchis Fountas;Greece;27;170;65;Right;€6M;€46K;63;78;67;68;73;75;72;69;60;72;91;86;91;75;91;75;77;75;57;74;72;56;80;68;60;73;44;40;37;16;14;15;12;9;;CAM
4720;Maximilian Rohr;Germany;28;193;85;Right;€1.2M;€10K;52;48;63;69;44;64;54;27;59;62;52;68;44;68;41;64;64;64;80;51;71;68;60;61;35;63;67;72;64;14;14;7;12;13;Maximilian Rohr;Défenseur central
933;Mehdi Jeannin;Algeria;32;187;81;Right;€300K;€1K;15;9;16;31;10;10;10;9;19;22;49;50;37;55;57;49;67;27;71;8;19;21;18;11;15;52;10;19;18;66;62;65;61;66;Mehdi Jeannin;Milieu central
260;James Collins;England;18;189;80;Right;€250K;€2K;23;57;56;44;51;47;40;32;31;50;58;61;54;46;47;60;64;53;68;52;65;18;50;40;60;42;19;17;13;10;8;14;11;14;James Collins;Arrière gauche
5101;Guido Rodríguez;Argentina;28;185;80;Right;€35M;€37K;59;43;74;82;47;72;55;62;75;76;55;47;47;78;45;80;77;76;80;69;84;86;68;73;53;71;86;88;85;12;11;14;16;6;;RDM
1576;Bećir Omeragić;Switzerland;21;187;74;Right;€4.9M;€11K;57;28;70;73;39;60;49;31;72;69;72;78;68;70;61;47;79;68;74;54;72;70;58;54;41;71;69;73;71;13;14;15;10;10;;RCB
3115;Timothy Tarpeh Weah;United States;23;182;66;Right;€6.5M;€60K;67;70;67;71;71;75;64;53;63;74;84;86;86;72;74;73;80;74;69;69;64;64;69;69;60;70;61;64;60;7;9;12;15;14;Timothy Tarpeh Weah;Milieu droit
263;Thomas William Glover;Australia;25;190;90;Right;€675K;€5K;11;7;10;27;9;10;13;10;28;15;30;36;26;60;36;44;41;17;42;6;22;15;7;45;14;45;25;12;10;67;57;59;64;68;;GK
5878;Norberto Murara Neto;Brazil;33;190;84;Right;€4.6M;€37K;11;15;14;36;12;19;12;13;41;24;56;52;59;79;49;54;68;40;61;20;40;15;11;42;22;60;17;14;15;80;71;72;76;83;;GK
3279;Abdoulaye Kamara;Guinea;18;183;82;Right;€1M;€2K;47;41;59;66;44;67;53;40;66;66;66;68;77;64;73;58;68;64;68;34;56;58;49;59;39;59;49;65;62;6;10;10;6;14;Abdoulaye Kamara;Milieu défensif
775;Lenny Pirringuel;France;19;170;59;Right;€950K;€1K;53;46;46;68;48;67;61;39;65;69;71;67;61;60;81;50;56;58;53;39;51;39;59;68;48;60;49;55;53;6;9;9;5;9;Lenny Pirringuel;Milieu central
2740;Melle Meulensteen;Netherlands;23;185;77;Right;€1.7M;€5K;57;50;65;66;50;61;64;62;67;68;69;69;68;68;72;67;75;78;73;57;63;67;59;62;56;69;65;68;66;10;5;12;8;14;;LDM
7310;Uğurcan Çakır;Türkiye;27;191;82;Right;€13M;€38K;15;13;14;32;20;14;18;20;27;24;53;56;49;75;58;56;69;40;67;19;34;25;14;60;23;60;17;18;16;79;76;74;81;76;;GK
5080;José Luis Morales Nogales;Spain;35;180;70;Right;€6M;€28K;75;83;64;77;82;79;79;68;69;78;79;78;78;80;79;83;77;68;69;79;58;58;82;74;76;79;44;54;45;14;13;13;16;8;José Luis Morales Nogales;Avant-centre
5247;Marcos Paulo Costa do Nascimento;Portugal;22;186;75;Right;€3.1M;€18K;69;70;67;68;46;69;51;44;68;70;71;69;68;55;56;69;66;68;50;60;40;30;69;70;60;68;45;41;41;6;11;11;8;6;Marcos Paulo Costa do Nascimento;Milieu central
2865;Tommaso Baldanzi;Italy;20;170;63;Left;€23M;€41K;68;69;44;78;70;82;75;64;68;80;79;78;83;70;88;77;52;68;40;74;53;33;79;79;58;69;42;41;48;12;9;10;12;7;Tommaso Baldanzi;Milieu offensif
6438;Ádám Nagy;Hungary;28;178;70;Right;€1.8M;€4K;69;48;54;75;68;71;69;62;71;71;69;68;81;71;81;58;61;76;55;58;65;73;64;66;58;74;69;70;66;10;7;6;10;14;;RCM
